,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank,predicted product sells at fraction of locations,predicted product's average rank at locations selling it
177,"""024cb024-0402-491d-aaac-e4b65709725c""",28,Em-Vit C 100mg (Coloured) Tablets x100,10.0,Broncholyte 4mg/5ml Elixir x100ml,,,0.37,81
178,"""024cb024-0402-491d-aaac-e4b65709725c""",29,Hydrogen Peroxide 100ml ,10.0,Coflin Expectorant x100ml,19.0,17,0.45,53
179,"""024cb024-0402-491d-aaac-e4b65709725c""",30,Chest and Lungs Tablet,10.0,Swidar 500/25mg x3,,,0.4,42
180,"""024cb024-0402-491d-aaac-e4b65709725c""",31,Feed fine 4mg Tablets x30,10.0,Lonart 20/120mg 60ml Suspension,,,0.41,57
181,"""024cb024-0402-491d-aaac-e4b65709725c""",32,Gynaecocid Tabs,9.0,Camosunate Adult 300/100mg Tablets x12,10.0,25,0.35,72
182,"""024cb024-0402-491d-aaac-e4b65709725c""",33,Actifed Tablets,8.0,Amoxil (Beecham) 500mg Capsules,,,0.24,82
183,"""024cb024-0402-491d-aaac-e4b65709725c""",34,Piriton 4mg tablets x100,8.0,Emzolyn Cough Syrup Child,,,0.41,64
184,"""024cb024-0402-491d-aaac-e4b65709725c""",35,Synriam 150/750mg Tablets x3,8.0,Mycoten V Cream,,,0.29,94
185,"""024cb024-0402-491d-aaac-e4b65709725c""",36,Zolat 100mg/5ml Suspension x20ml,7.0,NGC Cough Syrup (Child) x100ml,,,0.34,72
186,"""024cb024-0402-491d-aaac-e4b65709725c""",37,Acycor Plus 100/500mg Tablets x10,7.0,Ciprotab 500mg Tablets x10,,,0.39,37
187,"""024cb024-0402-491d-aaac-e4b65709725c""",38,Clartem 60ml Suspension,7.0,Astymin Capsules x20,,,0.28,92
188,"""024cb024-0402-491d-aaac-e4b65709725c""",39,Gestid 100ml Suspension,6.0,Visita Plus 30g Cream,11.0,21,0.31,55
189,"""024cb024-0402-491d-aaac-e4b65709725c""",40,Astyfer Tonic x200ml,5.0,Klovinal Pessary 500/100mg 1 X 6 Pessary,,,0.16,80
190,"""024cb024-0402-491d-aaac-e4b65709725c""",41,Yoyo Bitters 200ml,5.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
191,"""024cb024-0402-491d-aaac-e4b65709725c""",42,Primolut N 5mg Tablets x30,5.0,Tribotan Child,,,0.37,83
192,"""024cb024-0402-491d-aaac-e4b65709725c""",43,Brett Mouthwash 200ml,4.0,Flucor Day Capsules,,,0.32,82
193,"""024cb024-0402-491d-aaac-e4b65709725c""",44,Danacid Tablets x96,4.0,Ors G Oral,56.0,2,0.36,46
194,"""024cb024-0402-491d-aaac-e4b65709725c""",45,Meyer's B-Complex Tabs x100,4.0,Gascol Suspension x150ml,,,0.32,85
195,"""024cb024-0402-491d-aaac-e4b65709725c""",46,Syringe 2ml,4.0,Gaviscon Suspension 200ml,,,0.27,101
196,"""024cb024-0402-491d-aaac-e4b65709725c""",47,Ascorex Expectorant x100ml,3.0,Ciprotab 500mg Tablets x14,,,0.4,44
197,"""024cb024-0402-491d-aaac-e4b65709725c""",48,Ampiclox 250mg/5ml Suspension ×100ml,3.0,De-Deon's Syrup 150ml,,,0.3,78
198,"""024cb024-0402-491d-aaac-e4b65709725c""",49,Ocefix 400mg,3.0,Em-Vit-C 100ml Syrup,20.0,9,0.44,34
199,"""024cb024-0402-491d-aaac-e4b65709725c""",50,Syr Astymin x200ml,2.0,Mycoten Pessary,,,0.22,113
200,"""024d2bfa-490e-4231-b434-b065c13fb914""",1,Gentamicin Eye/Ear Drop,50.0,Lonart DS 80/480mg Tablets x6,15.0,37,0.51,27
201,"""024d2bfa-490e-4231-b434-b065c13fb914""",2,Cream Skineal x15g,48.0,Amatem 80/480 Softgel x6,33.0,17,0.54,16
202,"""024d2bfa-490e-4231-b434-b065c13fb914""",3,Visita Plus 30g Cream,48.0,Pyrantrin Tablet x6,40.0,11,0.43,38
203,"""024d2bfa-490e-4231-b434-b065c13fb914""",4,Gascol Suspension x150ml,48.0,Coflin Expectorant x100ml,,,0.45,53
204,"""024d2bfa-490e-4231-b434-b065c13fb914""",5,Postpill 150mcg Tablet,48.0,Tab Brustan-N,,,0.4,23
205,"""024d2bfa-490e-4231-b434-b065c13fb914""",6,Fiesta Prolong,48.0,Gestid 200ml Suspension,10.0,52,0.53,39
206,"""024d2bfa-490e-4231-b434-b065c13fb914""",7,Tab Paracetamol (M&B) 500mg x96,45.0,Brustan-N 100mg/5ml Suspension x100ml,,,0.53,28
207,"""024d2bfa-490e-4231-b434-b065c13fb914""",8,Emzor Paracetamol 500mg Tablets x96,41.0,Bonababe Syrup,,,0.55,35
208,"""024d2bfa-490e-4231-b434-b065c13fb914""",9,M&B Paracetamol Syrup 1 X 60ml Bottle,40.0,Coartem 80/480mg Tablets x6,14.0,40,0.5,39
209,"""024d2bfa-490e-4231-b434-b065c13fb914""",10,Emtrim 50ml Suspension,40.0,Panadol Extra,5.0,82,0.54,65
210,"""024d2bfa-490e-4231-b434-b065c13fb914""",11,Pyrantrin Tablet x6,40.0,Ciprotab 500mg Tablets x10,8.0,59,0.39,37
211,"""024d2bfa-490e-4231-b434-b065c13fb914""",12,Diclomol Gel 30g,40.0,Babyrex Baby Mixture x60ml,,,0.41,52
212,"""024d2bfa-490e-4231-b434-b065c13fb914""",13,Ascochew Vitamin C (White),38.0,M&B Paracetamol Syrup 1 X 60ml Bottle,40.0,9,0.39,35
213,"""024d2bfa-490e-4231-b434-b065c13fb914""",14,Tab Boska x20,38.0,Em-Vit-C 100ml Syrup,,,0.44,34
214,"""024d2bfa-490e-4231-b434-b065c13fb914""",15,Ascochew Vitamin C (Orange),37.0,Cream Skineal x15g,48.0,2,0.41,56
215,"""024d2bfa-490e-4231-b434-b065c13fb914""",16,Syrup Paracetamol 125mg/5ml (Emzor),33.0,Emzolyn Cough Syrup Adult,24.0,21,0.49,48
216,"""024d2bfa-490e-4231-b434-b065c13fb914""",17,Amatem 80/480 Softgel x6,33.0,Artequick 62.5/375mg Tablets x4,,,0.43,48
217,"""024d2bfa-490e-4231-b434-b065c13fb914""",18,Danacid Tablets x96,30.0,Postinor 2,11.0,49,0.41,32
218,"""024d2bfa-490e-4231-b434-b065c13fb914""",19,Ciprotab 500mg Tablets x14,29.0,Tab Paracetamol (M&B) 500mg x96,45.0,7,0.38,23
219,"""024d2bfa-490e-4231-b434-b065c13fb914""",20,Epiderm Cream 30g,25.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,,0.43,31
220,"""024d2bfa-490e-4231-b434-b065c13fb914""",21,Emzolyn Cough Syrup Adult,24.0,Neofylin Cough Syrup,8.0,61,0.42,47
221,"""024d2bfa-490e-4231-b434-b065c13fb914""",22,Fiesta Dotted,24.0,Broncholyte 4mg/5ml Elixir x100ml,6.0,78,0.37,81
222,"""024d2bfa-490e-4231-b434-b065c13fb914""",23,Tab Vega 100,23.0,Zentel 200mg Tablets x2,15.0,38,0.4,31
223,"""024d2bfa-490e-4231-b434-b065c13fb914""",24,Coflin Cough Linctus x100ml,21.0,Glucophage 500mg Tablets x30,11.0,51,0.32,79
224,"""024d2bfa-490e-4231-b434-b065c13fb914""",25,Amoxicillin (Unbranded) 500mg Capsules x100,20.0,Syr Astymin x200ml,,,0.36,63
225,"""024d2bfa-490e-4231-b434-b065c13fb914""",26,Emzolyn Cough Syrup Child,20.0,Aboniki Balm,13.0,45,0.41,23
226,"""024d2bfa-490e-4231-b434-b065c13fb914""",27,ABF-3 Cream 20g,20.0,NGC Cough Syrup (Adult) x100ml,,,0.4,61
227,"""024d2bfa-490e-4231-b434-b065c13fb914""",28,Tab Loxagyl 400mg,18.0,Ciprotab 500mg Tablets x14,29.0,19,0.4,44
228,"""024d2bfa-490e-4231-b434-b065c13fb914""",29,Fiesta Classic Condom,18.0,Bunto blood Tonic x300ml,,,0.28,74
229,"""024d2bfa-490e-4231-b434-b065c13fb914""",30,Tab Glucophage 1000mg,17.0,Fleming 625mg x14,10.0,53,0.38,59
230,"""024d2bfa-490e-4231-b434-b065c13fb914""",31,Effervescent Vitamin C,17.0,Astyfer Tonic x200ml,4.0,89,0.38,72
231,"""024d2bfa-490e-4231-b434-b065c13fb914""",32,Gestid 100ml Suspension,17.0,De-Deon's Syrup 280ml,3.0,96,0.36,53
232,"""024d2bfa-490e-4231-b434-b065c13fb914""",33,Piriton triple action syrup for children,16.0,Lokmal QS Combi,11.0,50,0.32,61
233,"""024d2bfa-490e-4231-b434-b065c13fb914""",34,Actifed Tablets,16.0,Camosunate 300mg/100mg (7-13years),,,0.4,52
234,"""024d2bfa-490e-4231-b434-b065c13fb914""",35,Ciprobon 500mg Caplets x10,16.0,Camosunate Adult 300/100mg Tablets x12,,,0.35,72
235,"""024d2bfa-490e-4231-b434-b065c13fb914""",36,Emzor Paracetamol Drop 100mg/ml 15ml,16.0,Fleming 1000mg x14,,,0.33,78
236,"""024d2bfa-490e-4231-b434-b065c13fb914""",37,Lonart DS 80/480mg Tablets x6,15.0,Methylated Spirit (Moko) x200ml,14.0,41,0.35,51
237,"""024d2bfa-490e-4231-b434-b065c13fb914""",38,Zentel 200mg Tablets x2,15.0,Panadol (Regular) 500mg 10x10,4.0,88,0.42,66
238,"""024d2bfa-490e-4231-b434-b065c13fb914""",39,Loratadine (Afrab) Syrup 60ml,15.0,Lonart 20/120mg 60ml Suspension,,,0.41,57
239,"""024d2bfa-490e-4231-b434-b065c13fb914""",40,Coartem 80/480mg Tablets x6,14.0,Coflin Cough Linctus x100ml,21.0,24,0.37,66
240,"""024d2bfa-490e-4231-b434-b065c13fb914""",41,Methylated Spirit (Moko) x200ml,14.0,Lonart 20/120mg Tablets x24,,,0.3,56
241,"""024d2bfa-490e-4231-b434-b065c13fb914""",42,Amalar 500/25mg Tablets x3,14.0,Syrup Paracetamol 125mg/5ml (Emzor),33.0,16,0.47,40
242,"""024d2bfa-490e-4231-b434-b065c13fb914""",43,Vasoprin 75mg Tablets x100,14.0,Cenox Tablets x10,,,0.37,54
243,"""024d2bfa-490e-4231-b434-b065c13fb914""",44,Vitamin C Drops,14.0,Emzor Paracetamol 500mg Tablets x96,41.0,8,0.42,36
244,"""024d2bfa-490e-4231-b434-b065c13fb914""",45,Aboniki Balm,13.0,Omega H3 Capsules x30,7.0,64,0.28,103
245,"""024d2bfa-490e-4231-b434-b065c13fb914""",46,Neo-Presol Acne/After Shave Lotion 25ml,13.0,Menthodex Syrup,,,0.37,63
246,"""024d2bfa-490e-4231-b434-b065c13fb914""",47,Lofnac Tablets x10,12.0,P-Alaxin 40/320mg Tablets x9,,,0.42,62
247,"""024d2bfa-490e-4231-b434-b065c13fb914""",48,Talen 1.5mg Tablets x30,12.0,Cataflam Tablets 50mg x100,1.0,115,0.3,120
248,"""024d2bfa-490e-4231-b434-b065c13fb914""",49,Postinor 2,11.0,Silverbird Eucalyptus Oil,4.0,93,0.3,107
249,"""024d2bfa-490e-4231-b434-b065c13fb914""",50,Lokmal QS Combi,11.0,De-Deon's Syrup 150ml,,,0.3,78
250,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",1,Bond Paracetamol 500mg Tablets x96,45.0,Emzolyn Cough Syrup Child,5.0,17,0.41,64
251,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",2,Tanzole 400mg Tablets,40.0,Panda Paracetamol 15ml Drops,,,0.52,61
252,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",3,Asad Suspension 100ml 1x1 Bottle,37.0,Gestid 200ml Suspension,3.0,22,0.53,39
253,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",4,Tuxil D Adult 100ml Cough Syrup,24.0,Contact Cold Capsule,5.0,13,0.14,74
254,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",5,Tuxil D Children Cough Syrup,18.0,Bonababe Syrup,,,0.55,35
255,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",6,Asad 200ml Suspension,15.0,Panadol (Regular) 500mg 10x10,1.0,31,0.42,66
256,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",7,Krisacid Tablet x100,13.0,Fidson Vitamin C 100ml Syrup,,,0.1,47
257,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",8,Diclokris 50mg Tablet,10.0,Tab Sudrex 500mg/30mg,1.0,33,0.27,35
258,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",9,Maxiron Capsule,8.0,Panadol Extra,1.0,29,0.54,65
259,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",10,Pilex Capsule,6.0,Asad 200ml Suspension,15.0,6,0.08,41
260,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",11,Cof Off Adult,6.0,Ibucap Cold & Flu 100ml Syrup,,,0.09,64
261,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",12,Coflin Expectorant x100ml,6.0,Avrocid 200ml Suspension,5.0,16,0.08,87
262,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",13,Contact Cold Capsule,5.0,Emzolyn Cough Syrup Adult,2.0,26,0.49,48
263,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",14,Ors G Oral,5.0,Greentol Lozenges Red,,,0.06,132
264,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",15,Wosan Ointment,5.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
265,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",16,Avrocid 200ml Suspension,5.0,Brustan-N 60ml Syrup,,,0.2,82
266,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",17,Emzolyn Cough Syrup Child,5.0,Syringe 2ml,,,0.16,132
267,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",18,Supermag 200ml Suspension,4.0,Gestid Tablets x20,,,0.41,60
268,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",19,Curefenac 100mg,3.0,Loratyn 10mg Tablets x100,2.0,25,0.31,107
269,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",20,Inflanil Tablet,3.0,Kiss Condoms,,,0.33,115
270,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",21,Prednisolone Tablet KPI x200,3.0,Brustan-N 100mg/5ml Suspension x100ml,,,0.53,28
271,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",22,Gestid 200ml Suspension,3.0,Asad Suspension 100ml 1x1 Bottle,37.0,3,0.12,23
272,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",23,Polygel 200ml Suspension ,2.0,Lofnac Tablets x10,,,0.35,41
273,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",24,Koldblast Tablet,2.0,Polygel 200ml Suspension ,2.0,23,0.17,94
274,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",25,Loratyn 10mg Tablets x100,2.0,Tribotan Child,,,0.37,83
275,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",26,Emzolyn Cough Syrup Adult,2.0,Neofylin Cough Syrup,,,0.42,47
276,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",27,5% Dextrose saline 500ml x1,1.0,Postinor 2,,,0.41,32
277,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",28,Ascorvit Vitamin C 100mg Tablets x1000,1.0,P-Alaxin 40/320mg Tablets x9,,,0.42,62
278,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",29,Panadol Extra,1.0,Tuxil D Children Cough Syrup,18.0,5,0.23,88
279,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",30,Assurance Pt Strips X50,1.0,Coartem 80/480mg Tablets x6,,,0.5,39
280,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",31,Panadol (Regular) 500mg 10x10,1.0,Ors G Oral,5.0,14,0.36,46
281,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",32,Cofta Tab,1.0,Syringe 5ml,,,0.2,125
282,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",33,Tab Sudrex 500mg/30mg,1.0,Bonakoff 100ml Expectorant,,,0.24,97
283,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",34,Andrews Liver Salt x50,1.0,Chemiron Capsules,,,0.2,125
284,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",35,Shaltoux Lozenges x200,1.0,Nocof 15ml Drops,,,0.11,78
285,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",36,Scalp vein 21G x100,1.0,Neoskin Triple Action Cream 30g,,,0.34,70
286,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",37,D-Koff 100ml Expectorant ,1.0,Alabukun (Powder)  - 1x10 Pack,,,0.31,100
287,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",38,,,Arthemed 80/480mg Tablets x6,,,0.14,27
288,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",39,,,Gascol Suspension x150ml,,,0.32,85
289,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",40,,,Emzor Paracetamol 500mg Tablets x96,,,0.42,36
290,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",41,,,Colipan 5mg/5ml Elixir x60ml,,,0.15,136
291,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",42,,,Lonart DS 80/480mg Tablets x6,,,0.51,27
292,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",43,,,Brustan Extra Tablets,,,0.12,72
293,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",44,,,NGC Cough Syrup (Adult) x100ml,,,0.4,61
294,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",45,,,Bonadol 100ml Syrup,,,0.17,77
295,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",46,,,Amatem 80/480 Softgel x6,,,0.54,16
296,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",47,,,Infusion Giving set,,,0.14,47
297,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",48,,,Swidar 500/25mg x3,,,0.4,42
298,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",49,,,Loratadine (Afrab) Syrup 60ml,,,0.35,74
299,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",50,,,D-Koff 100ml Expectorant ,1.0,37,0.22,64
300,"""04092371-d11b-46b2-a152-c68555932b73""",1,Artemether/Lumefantrine 80/480mg Tablet x6,36.0,Lofnac Tablets x10,,,0.35,41
301,"""04092371-d11b-46b2-a152-c68555932b73""",2,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,30.0,Danacid Tablets x96,5.0,37,0.24,69
302,"""04092371-d11b-46b2-a152-c68555932b73""",3,Bond Paracetamol 500mg Tablets x96,28.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,30.0,2,0.11,29
303,"""04092371-d11b-46b2-a152-c68555932b73""",4,Really Xtra Tablets x10,21.0,Bonababe Syrup,9.0,14,0.55,35
304,"""04092371-d11b-46b2-a152-c68555932b73""",5,Asad Suspension 100ml 1x1 Bottle,18.0,Panda Paracetamol 15ml Drops,5.0,38,0.52,61
305,"""04092371-d11b-46b2-a152-c68555932b73""",6,Tab Brustan-N,16.0,Contact Cold Capsule,3.0,71,0.14,74
306,"""04092371-d11b-46b2-a152-c68555932b73""",7,Pinnazole Omeprazole 20mg Capsules x14,15.0,Moko Calamine 100ml Lotion,6.0,24,0.16,75
307,"""04092371-d11b-46b2-a152-c68555932b73""",8,Brustan-N 100mg/5ml Suspension x100ml,14.0,Postpill 150mcg Tablet,,,0.4,41
308,"""04092371-d11b-46b2-a152-c68555932b73""",9,Curefenac 100mg,10.0,Krishat Cimetidine 400mg Tablets x20,8.0,17,0.09,38
309,"""04092371-d11b-46b2-a152-c68555932b73""",10,Viscoplex Vitamin B Complex Injection 10ml,10.0,Ibucap Cold & Flu Tablets x4,8.0,16,0.09,29
310,"""04092371-d11b-46b2-a152-c68555932b73""",11,Cimetidine (Krishat) 200mg Tablets,9.0,Bond Paracetamol 500mg Tablets x96,28.0,3,0.28,53
311,"""04092371-d11b-46b2-a152-c68555932b73""",12,Ibu Age (Ibuprofen) 400mg Tablets x10,9.0,Super Apeti 2 x 10 Tablets,6.0,28,0.12,94
312,"""04092371-d11b-46b2-a152-c68555932b73""",13,Brustan Extra Tablets,9.0,Shal'Artem Suspension 60ml,2.0,91,0.07,73
313,"""04092371-d11b-46b2-a152-c68555932b73""",14,Bonababe Syrup,9.0,Amoxicillin (Unbranded) 500mg Capsules x100,1.0,183,0.29,85
314,"""04092371-d11b-46b2-a152-c68555932b73""",15,Tutolin Children Cough Syrup x100ml,9.0,Gestid Tablets x20,,,0.41,60
315,"""04092371-d11b-46b2-a152-c68555932b73""",16,Ibucap Cold & Flu Tablets x4,8.0,Topmal 80/480mg Tablets x6,3.0,85,0.12,75
316,"""04092371-d11b-46b2-a152-c68555932b73""",17,Krishat Cimetidine 400mg Tablets x20,8.0,Fidson Paracetamol 60ml Syrup,3.0,83,0.15,95
317,"""04092371-d11b-46b2-a152-c68555932b73""",18,Cod Liver Oil 1000mg Soft Gel Capsule 30,8.0,Ibucap Forte Capsule x10,,,0.23,57
318,"""04092371-d11b-46b2-a152-c68555932b73""",19,ABF-3 Cream 20g,8.0,Tab Sudrex 500mg/30mg,2.0,121,0.27,35
319,"""04092371-d11b-46b2-a152-c68555932b73""",20,Syrup Paracetamol 125mg/5ml (Emzor),7.0,Cold Free Tablet x8,6.0,25,0.07,49
320,"""04092371-d11b-46b2-a152-c68555932b73""",21,Visita Plus 30g Cream,7.0,Tab Brustan-N,16.0,6,0.4,23
321,"""04092371-d11b-46b2-a152-c68555932b73""",22,Lonart DS 80/480mg Tablets x6,7.0,Alberol (Albendazole) Tablet 400mg x1,2.0,97,0.09,33
322,"""04092371-d11b-46b2-a152-c68555932b73""",23,Tutolin Expectorant x100ml,7.0,Coartem 80/480mg Tablets x6,1.0,145,0.5,39
323,"""04092371-d11b-46b2-a152-c68555932b73""",24,Moko Calamine 100ml Lotion,6.0,Tuxil-N Syrup Child 100ml,2.0,100,0.23,73
324,"""04092371-d11b-46b2-a152-c68555932b73""",25,Cold Free Tablet x8,6.0,Amoxil Unbranded 250mg Capsules x100,1.0,154,0.19,105
325,"""04092371-d11b-46b2-a152-c68555932b73""",26,Funbact A 30g Cream,6.0,Multivitamin with Ginseng Capsulesx30,2.0,101,0.07,69
326,"""04092371-d11b-46b2-a152-c68555932b73""",27,Lofnac Plus Tablets x10,6.0,Codolin 100ml Cough Syrup,5.0,29,0.11,38
327,"""04092371-d11b-46b2-a152-c68555932b73""",28,Super Apeti 2 x 10 Tablets,6.0,Neoskin Triple Action Cream 30g,4.0,57,0.34,70
328,"""04092371-d11b-46b2-a152-c68555932b73""",29,Codolin 100ml Cough Syrup,5.0,Nospamin Drops,2.0,120,0.32,82
329,"""04092371-d11b-46b2-a152-c68555932b73""",30,Swidar 500/25mg x3,5.0,Brustan-N 100mg/5ml Suspension x100ml,14.0,8,0.53,28
330,"""04092371-d11b-46b2-a152-c68555932b73""",31,Chlorpheniramine (Emzor) Syrup x60ml,5.0,Paracetamol Injection 300mg/2ml x10 Ampoules,,,0.17,89
331,"""04092371-d11b-46b2-a152-c68555932b73""",32,Panadol Extra,5.0,Panadol Extra,5.0,32,0.54,65
332,"""04092371-d11b-46b2-a152-c68555932b73""",33,NGC Cough Syrup (Adult) x100ml,5.0,Supergesic Tablet x10,4.0,43,0.07,30
333,"""04092371-d11b-46b2-a152-c68555932b73""",34,Amatem 80/480 Softgel x6,5.0,Curefenac 100mg,10.0,9,0.19,42
334,"""04092371-d11b-46b2-a152-c68555932b73""",35,Panadol (Regular) 500mg 10x10,5.0,Chloroquine Injection 300mg/5ml,3.0,70,0.1,64
335,"""04092371-d11b-46b2-a152-c68555932b73""",36,Emzolyn Cough Syrup Adult,5.0,Emzolyn Cough Syrup Child,2.0,124,0.41,64
336,"""04092371-d11b-46b2-a152-c68555932b73""",37,Danacid Tablets x96,5.0,Funbact A 30g Cream,6.0,26,0.43,34
337,"""04092371-d11b-46b2-a152-c68555932b73""",38,Panda Paracetamol 15ml Drops,5.0,Amatem 80/480 Softgel x6,5.0,34,0.54,16
338,"""04092371-d11b-46b2-a152-c68555932b73""",39,Erythromycin Suspension (Unbranded),5.0,Artemether/Lumefantrine 80/480mg Tablet x6,36.0,1,0.08,22
339,"""04092371-d11b-46b2-a152-c68555932b73""",40,Gentamicin 80mg/2ml Injection x10,5.0,Syrup Paracetamol 125mg/5ml (Emzor),7.0,20,0.47,40
340,"""04092371-d11b-46b2-a152-c68555932b73""",41,Jusgo Muscle Rub 20g,5.0,Maladar 25/500mg Tablets x3,2.0,136,0.08,57
341,"""04092371-d11b-46b2-a152-c68555932b73""",42,PowerHeat,5.0,Aboniki Balm,4.0,51,0.41,23
342,"""04092371-d11b-46b2-a152-c68555932b73""",43,Supergesic Tablet x10,4.0,Ketoconazole Cream 30g,4.0,46,0.07,85
343,"""04092371-d11b-46b2-a152-c68555932b73""",44,MIM Capsules x30,4.0,Really Xtra Tablets x10,21.0,4,0.17,47
344,"""04092371-d11b-46b2-a152-c68555932b73""",45,Coflin Expectorant x100ml,4.0,Emzolyn Cough Syrup Adult,5.0,36,0.49,48
345,"""04092371-d11b-46b2-a152-c68555932b73""",46,Ketoconazole Cream 30g,4.0,Ampiclox (Unbranded) 500mg Capsules x100,1.0,164,0.24,98
346,"""04092371-d11b-46b2-a152-c68555932b73""",47,Krishat Diclofenac Injection,4.0,Flu-J Cough Syrup 100ml,3.0,61,0.07,62
347,"""04092371-d11b-46b2-a152-c68555932b73""",48,Parkalin Chesty Cough,4.0,Pinnazole Omeprazole 20mg Capsules x14,15.0,7,0.07,31
348,"""04092371-d11b-46b2-a152-c68555932b73""",49,Injection Ceftriaxone 1g,4.0,Em-Vit-C 100ml Syrup,1.0,157,0.44,34
349,"""04092371-d11b-46b2-a152-c68555932b73""",50,Piriton Expectorant Adult,4.0,Chlorpheniramine 4mg Tablet (Emzor) x100,1.0,179,0.13,113
350,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",1,Methylated Spirit (Moko) x200ml,3.0,Bonababe Syrup,,,0.55,35
351,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",2,Lonart 20/120mg 60ml Suspension,2.0,Amatem 80/480 Softgel x6,,,0.54,16
352,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",3,Amoksiklav Tablet 625mg x14,2.0,Gestid 200ml Suspension,,,0.53,39
353,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",4,Flucor Day Capsules,2.0,Lonart DS 80/480mg Tablets x6,,,0.51,27
354,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",5,Swifen Suspension 100ml,2.0,Brustan-N 100mg/5ml Suspension x100ml,1.0,6,0.53,28
355,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",6,Brustan-N 100mg/5ml Suspension x100ml,1.0,Panadol Extra,,,0.54,65
356,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",7,Panadol (Regular) 500mg 10x10,1.0,Coartem 80/480mg Tablets x6,,,0.5,39
357,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",8,Ruzu Bitters x200ml,1.0,Emzolyn Cough Syrup Adult,,,0.49,48
358,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",9,Astyfer Capsules x30,1.0,Coflin Expectorant x100ml,,,0.45,53
359,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",10,Ascorex Expectorant x100ml,1.0,Tab Brustan-N,,,0.4,23
360,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",11,Pregnacare Plus + Omega 3,1.0,Syrup Paracetamol 125mg/5ml (Emzor),,,0.47,40
